date,latitude,longitude,temperature_c,relative_humidity_pct,precipitation_mm,surface_pressure_hpa,wind_speed_ms,wind_direction_deg,wind_u,wind_v,source,pm10,pm25,no2,so2,co,o3,aerosol_index,latitude_s5p,longitude_s5p,source_s5p,cloud_fraction,qa_value,ndvi,ndbi,ndwi,cloud_probability,factory_id,factory_name,process,electricity_kwh,natural_gas_m3,diesel_litres,production_tonnes,raw_material_tonnes,waste_tonnes,recycled_tonnes,operating_hours,category,total_energy_mwh,energy_intensity_mwh_per_tonne,fuel_intensity_gas_m3_per_tonne,waste_intensity_kg_per_tonne,recycling_rate_pct,calculated_scope1_co2e_tonnes,calculated_scope2_co2e_tonnes,calculated_total_co2e_tonnes,emission_intensity_co2e_per_tonne,day,month,year,day_of_week,month_sin,month_cos,dow_sin,dow_cos,no2_lag_1d,no2_lag_7d,so2_lag_1d,co_lag_1d,pm25_lag_1d,no2_7d_mean,no2_30d_mean,so2_7d_mean,pm25_7d_mean,environmental_risk_score
2024-08-29,22.4125,73.0944,26.9,86,13.8,996.7,8.61,191,1.643,8.453,ERA5 Reanalysis (Open-Meteo Historical Archive),30.85,13.225,7.262,10.704,150.708,38.917,0.402,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7072.0,549.6,0.0,48.7,55.5,0.1851,0.046299999999999994,24.0,FACTORY_OPERATIONAL_DATA,12.843,0.2637,11.285,3.8,25.0,1.116,4.304,5.42,0.1113,29,8,2024,3,-0.866,-0.5,0.4339,-0.901,7.146,17.9,8.958,148.875,10.321,9.283,10.438,8.688,14.968,15.8
2024-08-30,22.4125,73.0944,27.2,84,1.2,999.5,5.75,187,0.701,5.707,ERA5 Reanalysis (Open-Meteo Historical Archive),37.908,13.504,8.804,12.354,165.833,39.833,0.468,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5952.0,504.5,145.5,40.4,46.1,0.1535,0.0384,24.0,FACTORY_OPERATIONAL_DATA,12.704,0.3145,12.488,3.8,25.0,1.414,3.622,5.036,0.1247,30,8,2024,4,-0.866,-0.5,-0.4339,-0.901,7.262,15.525,10.704,150.708,13.225,8.323,10.475,8.562,12.744,17.8
2024-08-31,22.4125,73.0944,27.6,82,1.1,1001.5,2.94,220,1.893,2.256,ERA5 Reanalysis (Open-Meteo Historical Archive),33.433,14.171,13.104,14.221,208.833,41.042,0.536,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7954.0,643.9,0.0,55.7,63.5,0.2117,0.052899999999999996,24.0,FACTORY_OPERATIONAL_DATA,14.715,0.2642,11.56,3.8,25.0,1.307,4.841,6.148,0.1104,31,8,2024,5,-0.866,-0.5,-0.9749,-0.2225,8.804,11.467,12.354,165.833,13.504,8.557,10.673,9.434,12.565,21.4
2024-09-01,22.4125,73.0944,28.0,82,1.5,1000.8,3.61,249,3.371,1.294,ERA5 Reanalysis (Open-Meteo Historical Archive),37.488,15.021,15.058,10.979,249.417,48.083,0.526,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",4937.0,370.5,41.1,33.3,37.3,0.1199,0.033600000000000005,18.0,FACTORY_OPERATIONAL_DATA,9.238,0.2774,11.126,3.6,28.0,0.862,3.005,3.867,0.1161,1,9,2024,6,-1.0,-0.0,-0.7818,0.6235,13.104,9.538,14.221,208.833,14.171,9.346,10.973,10.099,12.886,20.1
2024-09-02,22.4125,73.0944,27.1,89,28.9,999.2,4.97,310,3.809,-3.196,ERA5 Reanalysis (Open-Meteo Historical Archive),37.067,18.267,17.804,11.825,290.625,45.208,0.631,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7609.0,584.9,51.5,47.2,53.8,0.1794,0.044899999999999995,24.0,FACTORY_OPERATIONAL_DATA,14.265,0.3022,12.392,3.8,25.0,1.325,4.631,5.956,0.1262,2,9,2024,0,-1.0,-0.0,0.0,1.0,15.058,5.904,10.979,249.417,15.021,11.046,11.317,11.254,14.277,23.1
2024-09-03,22.4125,73.0944,26.5,90,28.3,999.4,4.61,276,4.586,-0.482,ERA5 Reanalysis (Open-Meteo Historical Archive),21.7,14.288,13.029,8.038,271.958,56.083,0.323,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6688.0,548.1,0.0,45.9,52.3,0.1744,0.0436,24.0,FACTORY_OPERATIONAL_DATA,12.443,0.2711,11.941,3.8,25.0,1.113,4.07,5.183,0.1129,3,9,2024,1,-1.0,-0.0,0.7818,0.6235,17.804,8.142,11.825,290.625,18.267,11.744,11.464,11.011,14.114,16.7
2024-09-04,22.4125,73.0944,26.8,88,9.4,1000.2,5.08,244,4.569,2.228,ERA5 Reanalysis (Open-Meteo Historical Archive),33.775,16.267,11.388,7.871,231.333,46.958,0.368,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6590.0,476.6,0.0,43.2,49.2,0.16419999999999998,0.041,24.0,FACTORY_OPERATIONAL_DATA,11.594,0.2684,11.032,3.8,25.0,0.967,4.011,4.978,0.1152,4,9,2024,2,-1.0,-0.0,0.9749,-0.2225,13.029,7.146,8.038,271.958,14.288,12.35,11.587,10.856,14.963,16.6
2024-09-05,22.4125,73.0944,26.6,89,12.0,998.5,5.58,245,5.06,2.36,ERA5 Reanalysis (Open-Meteo Historical Archive),25.358,14.638,9.704,6.0,212.125,41.458,0.384,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7381.0,529.1,0.0,46.8,53.4,0.1778,0.0445,24.0,FACTORY_OPERATIONAL_DATA,12.937,0.2764,11.306,3.8,25.0,1.074,4.492,5.566,0.1189,5,9,2024,3,-1.0,-0.0,0.4339,-0.901,11.388,7.262,7.871,231.333,16.267,12.699,11.696,10.184,15.165,13.9
2024-09-06,22.4125,73.0944,25.9,92,45.2,999.7,4.94,254,4.753,1.363,ERA5 Reanalysis (Open-Meteo Historical Archive),28.308,16.512,11.492,6.379,219.0,39.375,0.469,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7588.0,600.1,0.0,53.2,60.6,0.2022,0.0505,24.0,FACTORY_OPERATIONAL_DATA,13.889,0.2611,11.28,3.8,25.0,1.218,4.618,5.836,0.1097,6,9,2024,4,-1.0,-0.0,-0.4339,-0.901,9.704,8.804,6.0,212.125,14.638,13.083,11.86,9.33,15.595,15.6
2024-09-07,22.4125,73.0944,27.2,85,1.1,1000.8,3.47,250,3.263,1.188,ERA5 Reanalysis (Open-Meteo Historical Archive),37.788,18.296,9.562,7.688,216.667,53.917,0.526,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6959.0,525.4,0.0,47.6,54.3,0.1809,0.045200000000000004,24.0,FACTORY_OPERATIONAL_DATA,12.476,0.2621,11.038,3.8,25.0,1.067,4.235,5.302,0.1114,7,9,2024,5,-1.0,-0.0,-0.9749,-0.2225,11.492,13.104,6.379,219.0,16.512,12.577,11.931,8.397,16.184,16.4
2024-09-08,22.4125,73.0944,27.3,86,2.5,1001.1,3.14,244,2.821,1.376,ERA5 Reanalysis (Open-Meteo Historical Archive),40.783,19.112,9.896,8.446,218.083,59.875,0.584,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",4574.0,348.5,3.2,31.0,34.7,0.11159999999999999,0.0312,18.0,FACTORY_OPERATIONAL_DATA,8.265,0.2666,11.242,3.6,28.0,0.716,2.784,3.5,0.1129,8,9,2024,6,-1.0,-0.0,-0.7818,0.6235,9.562,15.058,7.688,216.667,18.296,11.839,11.892,8.035,16.769,17.4
2024-09-09,22.4125,73.0944,27.8,84,3.0,998.6,3.89,261,3.841,0.608,ERA5 Reanalysis (Open-Meteo Historical Archive),35.475,18.871,10.688,8.504,219.417,60.375,0.712,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7388.0,527.7,0.0,45.3,51.6,0.1721,0.043,24.0,FACTORY_OPERATIONAL_DATA,12.929,0.2854,11.649,3.8,25.0,1.071,4.496,5.567,0.1229,9,9,2024,0,-1.0,-0.0,0.0,1.0,9.896,17.804,8.446,218.083,19.112,10.823,11.838,7.561,16.855,17.7
2024-09-10,22.4125,73.0944,27.6,86,11.0,997.6,3.97,259,3.899,0.758,ERA5 Reanalysis (Open-Meteo Historical Archive),31.65,18.0,10.2,8.633,203.333,61.792,0.648,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8619.0,675.2,0.0,54.7,62.4,0.2079,0.052,24.0,FACTORY_OPERATIONAL_DATA,15.709,0.2872,12.344,3.8,25.0,1.371,5.246,6.617,0.121,10,9,2024,1,-1.0,-0.0,0.7818,0.6235,10.688,13.029,8.504,219.417,18.871,10.419,11.915,7.646,17.385,17.2
2024-09-11,22.4125,73.0944,26.9,89,16.6,998.5,3.89,247,3.58,1.52,ERA5 Reanalysis (Open-Meteo Historical Archive),27.304,15.779,8.471,8.567,204.458,66.042,0.491,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6750.0,477.4,0.0,42.4,48.3,0.1611,0.040299999999999996,24.0,FACTORY_OPERATIONAL_DATA,11.763,0.2774,11.259,3.8,25.0,0.969,4.108,5.077,0.1197,11,9,2024,2,-1.0,-0.0,0.9749,-0.2225,10.2,11.388,8.633,203.333,18.0,10.002,11.888,7.745,17.315,15.7
2024-09-12,22.4125,73.0944,27.9,80,0.1,999.9,4.92,232,3.874,3.027,ERA5 Reanalysis (Open-Meteo Historical Archive),56.167,21.808,7.729,8.292,196.25,56.75,0.515,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7592.0,577.5,0.0,49.4,56.3,0.18769999999999998,0.0469,24.0,FACTORY_OPERATIONAL_DATA,13.656,0.2764,11.69,3.8,25.0,1.172,4.62,5.792,0.1172,12,9,2024,3,-1.0,-0.0,0.4339,-0.901,8.471,9.704,8.567,204.458,15.779,9.72,11.778,8.073,18.34,17.2
2024-09-13,22.4125,73.0944,27.1,79,0.8,1000.8,4.83,230,3.703,3.107,ERA5 Reanalysis (Open-Meteo Historical Archive),50.188,19.9,8.079,8.058,186.542,52.292,0.46,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8018.0,657.0,0.0,53.2,60.6,0.2022,0.0505,24.0,FACTORY_OPERATIONAL_DATA,14.916,0.2804,12.35,3.8,25.0,1.334,4.88,6.214,0.1168,13,9,2024,4,-1.0,-0.0,-0.4339,-0.901,7.729,11.492,8.292,196.25,21.808,9.232,11.67,8.313,18.824,16.5
2024-09-14,22.4125,73.0944,26.1,84,1.3,1000.7,5.36,209,2.599,4.689,ERA5 Reanalysis (Open-Meteo Historical Archive),30.008,15.417,9.4,11.579,186.542,46.542,0.418,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6779.0,555.9,0.0,47.8,54.5,0.18159999999999998,0.045399999999999996,24.0,FACTORY_OPERATIONAL_DATA,12.616,0.2639,11.63,3.8,25.0,1.128,4.126,5.254,0.1099,14,9,2024,5,-1.0,-0.0,-0.9749,-0.2225,8.079,9.562,8.058,186.542,19.9,9.209,11.6,8.868,18.412,18.2
2024-09-15,22.4125,73.0944,26.7,81,1.6,1001.4,3.36,232,2.649,2.069,ERA5 Reanalysis (Open-Meteo Historical Archive),44.867,18.617,12.017,9.362,222.208,49.958,0.461,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5840.0,437.4,150.9,39.5,44.2,0.1422,0.039799999999999995,18.0,FACTORY_OPERATIONAL_DATA,11.942,0.3023,11.073,3.6,28.0,1.292,3.554,4.846,0.1227,15,9,2024,6,-1.0,-0.0,-0.7818,0.6235,9.4,9.896,11.579,186.542,15.417,9.512,11.67,8.999,18.342,18.8
2024-09-16,22.4125,73.0944,26.8,80,0.4,1002.7,3.83,256,3.719,0.927,ERA5 Reanalysis (Open-Meteo Historical Archive),50.692,22.838,20.675,12.217,348.917,51.292,0.383,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6479.0,484.6,0.0,42.9,48.9,0.163,0.040799999999999996,24.0,FACTORY_OPERATIONAL_DATA,11.567,0.2696,11.296,3.8,25.0,0.984,3.943,4.927,0.1148,16,9,2024,0,-1.0,-0.0,0.0,1.0,12.017,10.688,9.362,222.208,18.617,10.939,12.002,9.53,18.908,26.2
2024-09-17,22.4125,73.0944,27.1,80,0.2,1002.9,2.89,270,2.889,0.0,ERA5 Reanalysis (Open-Meteo Historical Archive),61.117,29.287,24.292,12.567,415.083,56.5,0.443,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7059.0,578.8,0.0,47.3,53.9,0.1797,0.044899999999999995,24.0,FACTORY_OPERATIONAL_DATA,13.136,0.2777,12.237,3.8,25.0,1.175,4.296,5.471,0.1157,17,9,2024,1,-1.0,-0.0,0.7818,0.6235,20.675,10.2,12.217,348.917,22.838,12.952,12.204,10.092,20.521,30.3
2024-09-18,22.4125,73.0944,27.8,78,0.0,1000.8,3.06,262,3.026,0.425,ERA5 Reanalysis (Open-Meteo Historical Archive),60.758,31.017,22.275,12.3,422.25,63.583,0.529,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6054.0,472.4,0.0,40.0,45.6,0.152,0.038,24.0,FACTORY_OPERATIONAL_DATA,11.014,0.2754,11.81,3.8,25.0,0.959,3.684,4.643,0.1161,18,9,2024,2,-1.0,-0.0,0.9749,-0.2225,24.292,8.471,12.567,415.083,29.287,14.924,12.395,10.625,22.698,29.8
2024-09-19,22.4125,73.0944,28.2,80,0.0,1001.2,4.03,241,3.523,1.953,ERA5 Reanalysis (Open-Meteo Historical Archive),56.425,28.908,16.892,13.542,347.792,71.458,0.515,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6157.0,506.9,199.4,41.5,47.3,0.15769999999999998,0.0394,24.0,FACTORY_OPERATIONAL_DATA,13.473,0.3247,12.214,3.8,25.0,1.563,3.747,5.31,0.128,19,9,2024,3,-1.0,-0.0,0.4339,-0.901,22.275,7.729,12.3,422.25,31.017,16.233,12.414,11.375,23.712,27.7
2024-09-20,22.4125,73.0944,28.5,78,0.2,1001.4,4.17,238,3.534,2.208,ERA5 Reanalysis (Open-Meteo Historical Archive),53.242,28.083,12.788,14.458,283.75,73.292,0.628,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7286.0,562.1,0.0,49.3,56.2,0.18730000000000002,0.046799999999999994,24.0,FACTORY_OPERATIONAL_DATA,13.188,0.2675,11.402,3.8,25.0,1.141,4.434,5.575,0.1131,20,9,2024,4,-1.0,-0.0,-0.4339,-0.901,16.892,8.079,13.542,347.792,28.908,16.906,12.208,12.289,24.881,26.3
2024-09-21,22.4125,73.0944,28.3,81,0.4,1002.5,3.28,242,2.894,1.539,ERA5 Reanalysis (Open-Meteo Historical Archive),48.679,26.629,15.046,14.3,290.5,71.75,0.61,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",9072.0,659.2,287.5,56.5,64.4,0.2147,0.053700000000000005,24.0,FACTORY_OPERATIONAL_DATA,18.869,0.334,11.667,3.8,25.0,2.109,5.521,7.63,0.135,21,9,2024,5,-1.0,-0.0,-0.9749,-0.2225,12.788,9.4,14.458,283.75,28.083,17.712,12.113,12.678,26.483,26.6
2024-09-22,22.4125,73.0944,28.8,81,0.4,1002.0,3.44,278,3.411,-0.479,ERA5 Reanalysis (Open-Meteo Historical Archive),55.904,32.071,19.238,15.796,368.458,73.833,0.731,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5746.0,442.9,69.3,39.0,43.7,0.1404,0.039299999999999995,18.0,FACTORY_OPERATIONAL_DATA,11.089,0.2843,11.356,3.6,28.0,1.085,3.497,4.582,0.1175,22,9,2024,6,-1.0,-0.0,-0.7818,0.6235,15.046,12.017,14.3,290.5,26.629,18.744,12.236,13.597,28.405,31.5
2024-09-23,22.4125,73.0944,29.0,82,0.8,1001.1,3.44,301,2.952,-1.774,ERA5 Reanalysis (Open-Meteo Historical Archive),54.596,33.004,19.129,14.229,406.125,78.167,0.679,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7501.0,589.7,0.0,48.4,55.2,0.1839,0.046,24.0,FACTORY_OPERATIONAL_DATA,13.693,0.2829,12.184,3.8,25.0,1.197,4.565,5.762,0.119,23,9,2024,0,-1.0,-0.0,0.0,1.0,19.238,20.675,15.796,368.458,32.071,18.523,12.492,13.885,29.857,30.6
2024-09-24,22.4125,73.0944,28.4,86,6.5,999.5,2.89,316,2.007,-2.078,ERA5 Reanalysis (Open-Meteo Historical Archive),51.696,32.746,24.029,12.483,430.208,75.458,0.75,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6867.0,497.1,44.1,41.8,47.7,0.15880000000000002,0.039700000000000006,24.0,FACTORY_OPERATIONAL_DATA,12.528,0.2997,11.892,3.8,25.0,1.127,4.179,5.306,0.1269,24,9,2024,1,-1.0,-0.0,0.7818,0.6235,19.129,24.292,14.229,406.125,33.004,18.485,12.975,13.873,30.351,31.3
2024-09-25,22.4125,73.0944,27.9,89,7.1,998.5,2.5,180,-0.0,2.5,ERA5 Reanalysis (Open-Meteo Historical Archive),44.962,29.146,14.425,11.058,344.333,80.833,0.972,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6902.0,595.0,0.0,48.8,55.6,0.1854,0.0464,24.0,FACTORY_OPERATIONAL_DATA,13.15,0.2695,12.193,3.8,25.0,1.208,4.201,5.409,0.1108,25,9,2024,2,-1.0,-0.0,0.9749,-0.2225,24.029,22.275,12.483,430.208,32.746,17.364,13.259,13.695,30.084,24.8
2024-09-26,22.4125,73.0944,26.7,91,40.7,997.8,2.64,331,1.279,-2.308,ERA5 Reanalysis (Open-Meteo Historical Archive),36.279,24.525,15.075,10.917,332.875,74.625,1.013,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7725.0,590.5,0.0,49.4,56.3,0.18769999999999998,0.0469,24.0,FACTORY_OPERATIONAL_DATA,13.925,0.2819,11.953,3.8,25.0,1.199,4.701,5.9,0.1194,26,9,2024,3,-1.0,-0.0,0.4339,-0.901,14.425,16.892,11.058,344.333,29.146,17.104,13.49,13.32,29.458,23.4
2024-09-27,22.4125,73.0944,26.3,94,54.9,998.2,2.36,312,1.755,-1.58,ERA5 Reanalysis (Open-Meteo Historical Archive),42.358,29.521,16.167,10.842,403.5,66.958,0.666,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",9172.0,673.9,0.0,58.7,66.9,0.2231,0.055799999999999995,24.0,FACTORY_OPERATIONAL_DATA,16.248,0.2768,11.48,3.8,25.0,1.368,5.582,6.95,0.1184,27,9,2024,4,-1.0,-0.0,-0.4339,-0.901,15.075,12.788,10.917,332.875,24.525,17.587,13.791,12.804,29.663,25.5
2024-09-28,22.4125,73.0944,25.6,94,46.3,1000.9,3.47,245,3.147,1.467,ERA5 Reanalysis (Open-Meteo Historical Archive),25.208,17.667,15.058,11.075,351.375,63.083,0.379,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6291.0,556.0,0.0,42.9,48.9,0.163,0.040799999999999996,24.0,FACTORY_OPERATIONAL_DATA,12.129,0.2827,12.96,3.8,25.0,1.129,3.829,4.958,0.1156,28,9,2024,5,-1.0,-0.0,-0.9749,-0.2225,16.167,15.046,10.842,403.5,29.521,17.589,14.05,12.343,28.383,21.1
2024-09-29,22.4125,73.0944,26.2,91,8.6,1004.0,2.83,270,2.833,0.0,ERA5 Reanalysis (Open-Meteo Historical Archive),25.612,17.658,13.104,10.679,316.667,73.125,0.543,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",4661.0,344.1,27.0,33.1,37.1,0.1192,0.0334,18.0,FACTORY_OPERATIONAL_DATA,8.544,0.2581,10.396,3.6,28.0,0.771,2.837,3.608,0.109,29,9,2024,6,-1.0,-0.0,-0.7818,0.6235,15.058,19.238,11.075,351.375,17.667,16.712,14.194,11.612,26.324,19.9
2024-09-30,22.4125,73.0944,27.6,87,0.7,1004.9,2.92,283,2.842,-0.656,ERA5 Reanalysis (Open-Meteo Historical Archive),53.992,34.467,22.346,12.5,419.583,70.083,0.747,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7729.0,554.1,0.0,48.0,54.7,0.1824,0.0456,24.0,FACTORY_OPERATIONAL_DATA,13.547,0.2822,11.544,3.8,25.0,1.125,4.704,5.829,0.1214,30,9,2024,0,-1.0,-0.0,0.0,1.0,13.104,19.129,10.679,316.667,17.658,17.172,14.502,11.365,26.533,31.2
2024-10-01,22.4125,73.0944,28.8,85,1.2,1003.1,2.72,280,2.681,-0.473,ERA5 Reanalysis (Open-Meteo Historical Archive),57.292,35.125,20.421,11.162,425.375,77.833,0.621,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6927.0,512.8,0.0,44.5,50.7,0.1691,0.0423,24.0,FACTORY_OPERATIONAL_DATA,12.311,0.2767,11.524,3.8,25.0,1.041,4.216,5.257,0.1181,1,10,2024,1,-0.866,0.5,0.7818,0.6235,22.346,24.029,12.5,419.583,34.467,16.657,14.681,11.176,26.873,29.6
