date,latitude,longitude,b2_blue,b3_green,b4_red,b8_nir,b11_swir1,b12_swir2,ndvi,ndbi,ndwi,cloud_probability,cloud_masked,source
2024-03-16,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-03-17,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-03-18,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-03-19,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-03-20,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-03-21,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-03-22,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-03-23,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-03-24,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-03-25,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-03-26,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-03-27,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-03-28,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-03-29,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-03-30,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-03-31,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-01,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-02,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-03,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-04,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-05,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-06,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-07,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-08,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-09,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-10,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-11,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-12,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-13,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-14,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-15,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-16,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-17,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-18,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-19,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-20,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-21,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-22,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-23,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-24,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-25,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-26,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-27,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-28,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-29,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-04-30,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-01,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-02,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-03,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-04,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-05,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-06,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-07,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-08,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-09,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-10,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-11,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-12,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-13,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-14,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-15,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-16,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-17,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-18,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-19,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-20,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-21,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-22,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-23,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-24,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-25,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-26,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-27,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-28,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-29,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-30,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-05-31,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-01,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-02,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-03,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-04,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-05,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-06,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-07,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-08,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-09,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-10,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-11,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-12,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-13,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-14,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-15,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-16,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-17,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-18,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-19,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-20,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-21,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-22,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-23,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-24,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-25,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-26,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-27,22.4125,73.0944,0.14,0.17,0.21,0.28,0.36,0.31,0.1429,0.125,-0.2444,15.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-28,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-29,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-06-30,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-01,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-02,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-03,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-04,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-05,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-06,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-07,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-08,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-09,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-10,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-11,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-12,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-13,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-14,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-15,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-16,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-17,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-18,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-19,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-20,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-21,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-22,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-23,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-24,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-25,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-26,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-27,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-28,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-29,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-30,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-07-31,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-01,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-02,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-03,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-04,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-05,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-06,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-07,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-08,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
2024-08-09,22.4125,73.0944,0.14,0.17,0.21,0.4,0.36,0.31,0.3115,-0.0526,-0.4035,45.0,True,Sentinel-2 MSI Harmonized Surface Reflectance (10m/20m)
